FIPS,State_abv,County_Name,oil_change_group,gas_change_group,oil_gas_change_group,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,affectweather,affectweatherOppose,worried,worriedOppose,harmplants,harmplantsOppose,futuregen,futuregenOppose,devharm,devharmOppose,harmUS,harmUSOppose,personal,personalOppose,timing,timingOppose,fundrenewables,fundrenewablesOppose,regulate,regulateOppose,CO2limits,CO2limitsOppose,reducetax,reducetaxOppose,supportRPS,supportRPSOppose,rebates,rebatesOppose,drillANWR,drillANWROppose,drilloffshore,drilloffshoreOppose,teachGW,teachGWOppose,corporations,corporationsOppose,citizens,citizensOppose,congress,congressOppose,governor,governorOppose,localofficials,localofficialsOppose,prienv,prienvOppose,discuss,discussOppose,mediaweekly,mediaweeklyOppose,tot_pop,pop_under5,pop_5to9,pop_10to14,pop_15to19,pop_20to24,pop_25to34,pop_35to44,pop_45to54,pop_55to59,pop_60to64,pop_65to74,pop_75to84,pop_85+,gas,oil,"Metro-nonmetro status, 2013 0=Nonmetro 1=Metro",Economic Types Type_2015_Update non-overlapping,Economic_Type_Label,Farming_2015_Update,Mining_2015-Update,Manufacturing_2015_Update,Government_2015_Update,Recreation_2015_Update,Nonspecialized_2015_Update,Low_Education_2015_Update,Low_Employment_Cnty_2008_2012_25_64,Pop_Loss_2010,Retirement_Dest_2015_Update,Persistent_Poverty_2013,Persistent_Related_Child_Poverty_2013,Region,pct_und5,pct_5to9,pct_10to14,pct_15to19,pct_20to24,pct_youth,oil_producer,gas_producer
5035,AR,Crittenden County,Status Quo,Status Quo,Status Quo,70.046,10.207,53.04,34.976,43.087,25.619,58.814,5.205,60.416,39.484,70.193,14.536,69.015,13.842,62.445,19.157,59.249,23.753,42.757,39.751,52.584,47.417,81.567,16.342,75.038,22.287,69.509,28.762,68.718,27.427,63.257,34.479,80.99,15.663,32.01,64.625,52.01,44.473,80.766,18.586,66.735,10.605,63.483,11.471,62.281,14.513,58.066,12.606,60.775,12.065,68.707,26.388,29.976,69.952,16.299,82.205,49511,3835,3971,3762,3578,3309,6481,6009,6597,2872,3043,3610,1902,542,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,1,1,South,0.07745753468926098,0.08020439902243946,0.07598311486336369,0.0722667690008281,0.06683363293005595,0.3727454505059482,non_producer_oil,non_producer_gas
5037,AR,Cross County,Status Quo,Status Quo,Status Quo,63.662,16.082,48.857,37.714,39.596,30.662,53.971,6.896,53.126,46.692,65.145,20.794,64.358,20.439,56.24,27.499,53.255,31.903,37,48.176,46.09,53.91,79.642,17.753,71.623,25.838,64.344,34.251,62.678,34.071,57.465,40.028,77.421,19.206,35.902,59.201,57.001,39.632,74.964,24.514,61.172,13.125,58.47,14.417,54.937,19.483,51.096,16.907,53.436,16.301,63.309,31.744,28.312,71.569,18.562,80.323,17329,1085,1258,1132,1217,1029,1817,2242,2360,1247,980,1799,824,339,0,0,0,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,1,South,0.0626118067978533,0.0725950718448843,0.06532402331352069,0.07022909573547233,0.05938022967280281,0.33014022736453347,non_producer_oil,non_producer_gas
5039,AR,Dallas County,Status Quo,Status Quo,Status Quo,67.15,11.696,50.74,37.275,41.456,26.612,58.255,5.718,57.547,42.286,68.24,16.247,66.454,16.141,60.012,21.45,57.572,25.648,41.923,41.087,51.195,48.805,81.205,16.076,73.34,23.674,67.427,30.855,67.595,29.023,59.853,37.691,78.916,17.487,34.689,60.791,55.372,40.719,79.568,19.847,63.549,11.882,61.28,12.739,58.628,16.259,54.468,14.015,58.047,13.37,66.311,28.741,28.64,71.217,17.342,81.292,7738,339,556,515,534,395,800,882,1000,520,634,876,511,176,0,0,0,0,Nonspecialized,0,0,0,0,0,1,0,1,1,0,0,0,South,0.043809769966399584,0.07185319203928664,0.06655466528818817,0.06901008012406307,0.05104678211424141,0.30227448953217884,non_producer_oil,non_producer_gas
5041,AR,Desha County,Status Quo,Status Quo,Status Quo,68.036,10.821,51.252,37.384,40.973,26.38,59.384,5.506,58.764,41.099,68.397,15.267,66.749,14.869,60.233,20.264,57.493,24.386,42.541,39.04,52.112,47.888,81.149,16.7,74.389,22.507,68.65,29.269,69.091,27.16,61.693,36.003,80.107,16.31,35.785,60.443,54.669,41.581,80.37,18.798,63.782,11.499,61.115,12.521,59.3,15.155,55.869,13.262,59.866,12.699,67.432,27.536,27.55,72.345,15.913,82.463,12234,841,847,886,960,690,1229,1354,1570,792,981,1187,598,299,0,0,0,0,Nonspecialized,0,0,0,0,0,1,0,0,1,0,1,1,South,0.06874284780120975,0.06923328428968449,0.07242112146477031,0.0784698381559588,0.05640019617459539,0.34526728788621874,non_producer_oil,non_producer_gas
5043,AR,Drew County,Status Quo,Status Quo,Status Quo,65.381,14.505,49.935,37.436,41.194,29.715,56.769,6.463,55.545,44.274,67.045,18.926,65.701,18.661,58.345,25.06,55.414,29.748,38.973,46.274,48.331,51.669,81.081,16.23,72.092,25.12,65.445,33.026,64.657,32.103,58.616,39.063,78.624,17.938,35.938,59.669,56.537,39.954,77.058,22.408,62.671,12.636,60.334,13.639,56.494,18.791,51.747,16.005,55.091,15.141,65.012,30.177,29.902,69.965,19.859,78.891,18688,1143,1191,1116,1708,1955,1995,1982,2336,1303,981,1596,1068,314,0,0,0,4,Federal/State Government,0,0,0,1,0,0,0,0,0,0,0,0,South,0.061162243150684935,0.06373073630136987,0.05971746575342466,0.09139554794520548,0.10461258561643835,0.38061857876712324,non_producer_oil,non_producer_gas
5045,AR,Faulkner County,Status Quo,H_Growth,H_Growth,64.994,18.138,51.276,35.472,43.173,33.94,54.247,7.534,53.272,46.627,66.008,22.498,65.299,21.695,56.932,30.188,52.26,35.84,35.098,53.402,44.121,55.879,81.999,15.985,72.048,25.781,65.207,33.557,61.498,35.287,59.108,39.017,78.977,18.119,37.518,58.641,56.543,40.885,73.852,25.583,63.116,13.345,60,14.953,54.67,20.464,49.39,18.068,52.004,17.449,63.487,32.107,29.887,70.077,21.769,77.042,120417,7804,8022,8037,9803,13759,17398,15180,14571,6785,5511,8177,3963,1407,71001917,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,1,0,0,South,0.06480812509861564,0.06661850071003264,0.06674306783925858,0.08140877118679256,0.11426127540131377,0.3938397402360132,non_producer_oil,gas_producer
5047,AR,Franklin County,Status Quo,H_Decline,H_Decline,58.785,21.528,46.673,39.318,36.773,35.147,49.973,7.956,49.805,50.016,63.367,24.418,62.475,24.183,53.884,31.669,50.879,36.555,34.399,53.529,42.147,57.853,79.897,17.126,69.54,27.897,60.104,38.527,60.553,36.762,54.058,43.499,76.42,20.111,39.29,55.718,61.299,35.347,71.779,27.917,58.556,14.87,56.346,16.027,50.601,23.952,46.248,19.857,49.157,18.596,61.159,33.949,28.722,71.104,20.833,78.237,17799,1020,1041,1417,1199,1081,1918,2089,2333,1161,1263,1809,1085,383,23192698,0,0,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,South,0.05730659025787966,0.05848643182201247,0.07961121411315242,0.06736333501882129,0.06073374908702736,0.3235013202988932,non_producer_oil,gas_producer
5049,AR,Fulton County,Status Quo,Status Quo,Status Quo,58.727,21.858,45.898,40.688,35.919,37.235,50.81,8.367,48.625,51.198,62.09,25.471,61.341,24.869,52.31,33.162,48.909,38.357,32.771,54.899,40.863,59.137,78.827,18.696,69.298,28.253,59.297,39.176,59.267,37.676,54.147,43.658,76.953,19.653,41.823,53.607,62.63,34.226,70.544,28.882,58.799,15.195,55.819,16.762,49.176,24.423,45.439,20.681,48.852,19.353,60.561,34.605,27.241,72.633,20.262,78.625,12186,589,685,744,683,576,1085,1227,1667,891,995,1779,906,359,0,0,0,0,Nonspecialized,0,0,0,0,0,1,0,1,0,1,0,1,South,0.04833415394715247,0.05621204661086493,0.06105366814377154,0.056047923847037585,0.047267355982274745,0.26891514853110127,non_producer_oil,non_producer_gas
5051,AR,Garland County,Status Quo,Status Quo,Status Quo,65.092,17.312,50.727,34.767,43.715,32.552,54.734,7.128,54.577,45.302,67.101,21.291,66.505,20.505,58.179,28.545,53.913,34.322,35.985,52.319,45.961,54.039,81.202,15.679,72.658,24.628,65.931,32.959,63.18,34.038,59.09,38.666,78.148,18.477,34.434,61.62,55.283,40.798,74.552,25.124,64.369,12.953,61.447,14.049,58.226,20.535,52.179,17.516,53.203,17.224,63.98,31.443,32.507,67.437,22.361,76.677,97119,5416,5851,5358,5659,5243,11052,10779,12701,7653,6308,11913,6382,2804,0,0,1,5,Recreation,0,0,0,0,1,0,0,0,0,1,0,0,South,0.055766636806392156,0.06024567798268104,0.055169431316220305,0.05826872187728457,0.05398531698225888,0.28343578496483696,non_producer_oil,non_producer_gas
5053,AR,Grant County,Status Quo,Status Quo,Status Quo,58.62,21.951,47.112,37.534,37.681,36.001,47.901,8.11,48.812,51.084,62.477,25.55,63.58,23.963,53.941,32.411,49.151,38.741,31.498,56.127,40.237,59.764,79.254,18.803,70.737,27.522,59.397,39.605,56.044,40.39,56.403,41.37,77.342,19.739,36.684,59.095,60.039,37.169,70.686,29.017,60.734,14.041,56.484,15.873,51.935,24.081,47.48,20.124,48.745,19.364,61.309,34.039,28.958,71.033,19.125,79.978,18046,1051,1289,1107,1179,1044,2206,2261,2637,1415,946,1802,851,258,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,South,0.05824005319738446,0.07142857142857142,0.06134323395766375,0.06533303779230855,0.057852155602349555,0.31419705197827774,non_producer_oil,non_producer_gas
5055,AR,Greene County,Status Quo,Status Quo,Status Quo,56.995,22.651,46.604,38.877,37.016,37.217,49.088,8.614,47.32,52.589,61.331,25.764,61.739,25.153,52.016,34.147,46.906,40.593,30.496,56.612,39.127,60.873,77.934,19.808,70.772,26.852,61.41,37.398,57.242,39.6,55.746,41.428,76.435,20.335,38.636,56.989,58.082,38.444,69.13,30.223,58.234,14.649,54.335,17.032,50.466,23.521,46.829,20.613,48.051,20.758,59.851,35.47,27.318,72.717,18.997,79.958,43745,2779,3309,2739,2948,2961,5560,5713,5976,2900,2330,3900,1812,818,0,0,0,3,Maufacturing,0,0,1,0,0,0,0,0,0,0,0,0,South,0.06352726025831523,0.07564293062064235,0.06261287004229055,0.06739055892101954,0.06768773574122756,0.3368613555834952,non_producer_oil,non_producer_gas
5057,AR,Hempstead County,Status Quo,Status Quo,Status Quo,64.122,14.361,49.377,37.713,39.627,29.677,54.878,6.499,54.909,44.905,66.039,19.081,65.052,18.685,57.855,24.699,54.918,29.189,38.915,45.086,47.975,52.025,80.275,17.165,71.677,25.525,64.723,33.701,63.493,33.053,58.128,39.317,77.688,18.791,36.376,59.015,57.193,39.116,75.804,23.604,61.623,12.884,59.116,14.3,56.17,18.906,52.205,16.194,55.323,15.281,64.479,30.679,28.056,71.824,17.611,81.162,22208,1403,1613,1927,1531,959,2694,2755,2853,1210,1608,2070,993,592,0,2857,0,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,1,South,0.06317543227665706,0.0726314841498559,0.08677053314121037,0.06893912103746398,0.04318263688760807,0.33469920749279536,oil_producer,non_producer_gas
5059,AR,Hot Spring County,Status Quo,Status Quo,Status Quo,59.067,19.37,47.173,38.626,35.864,34.797,49.299,7.55,50.738,49.13,62.943,23.325,63.221,22.016,54.561,29.58,50.879,35.105,33.779,51.946,41.809,58.192,79.279,18.618,70.364,27.465,58.876,39.652,58.381,37.681,55.74,41.992,77.828,18.856,38.391,57.423,60.106,36.73,72.655,26.944,60.17,14.018,56.328,15.375,51.657,23.291,47.464,19.022,50.57,17.638,62.524,32.567,27.27,72.638,17.806,81.105,33440,1725,2022,2062,1968,2181,4415,3944,4665,2456,2205,3575,1693,529,0,0,0,0,Nonspecialized,0,0,0,0,0,1,0,1,0,0,0,0,South,0.051584928229665074,0.060466507177033495,0.06166267942583732,0.05885167464114833,0.06522129186602871,0.29778708133971293,non_producer_oil,non_producer_gas
5061,AR,Howard County,Status Quo,Status Quo,Status Quo,66.409,14.277,51.972,34.808,43.591,27.922,56.845,6.308,57.273,42.478,68.616,18.294,67.404,18.434,60.248,24.468,57.617,29.02,40.64,46.154,49.499,50.501,81.315,15.213,71.949,25.257,66.7,32.138,64.647,32.53,58.04,39.107,77.709,18.739,32.548,62.176,54.192,41.923,77.485,22.32,63.673,12.498,61.907,13.185,57.988,18.589,52.43,15.87,54.873,15.269,65.025,30.232,32.382,67.407,21.181,77.912,13487,954,908,1042,924,596,1658,1596,1878,845,862,1247,690,287,0,0,0,3,Maufacturing,0,0,1,0,0,0,1,0,0,0,0,0,South,0.07073478164158079,0.06732408986431378,0.07725958330243939,0.06851041743901534,0.04419070215763328,0.3280195744049826,non_producer_oil,non_producer_gas
5063,AR,Independence County,Status Quo,H_Growth,H_Growth,54.535,21.146,44.686,37.098,29.898,34.147,38.853,6.728,50.048,50.02,62.306,24.48,65.789,20.819,56.597,26.76,53.825,32.08,32.957,52.143,38.407,61.598,77.345,20.902,66.958,31.992,44.701,54.1,47.182,45.75,52.724,45.18,78.261,18.296,33.833,62.946,63.968,32.621,72.924,27.762,64.429,12.244,57.79,12.76,51.639,25.071,44.14,19.11,48.629,14.459,65.87,28.799,25.738,74.049,13.23,86.051,37030,2325,2656,2401,2459,2182,4522,4526,4914,2590,2259,3395,1998,803,12421034,0,0,3,Maufacturing,0,0,1,0,0,0,0,0,0,0,0,0,South,0.06278692951660815,0.07172562786929516,0.06483931947069943,0.06640561706724278,0.05892519578719957,0.3246826897110451,non_producer_oil,gas_producer
5065,AR,Izard County,Status Quo,Status Quo,Status Quo,60.117,21.041,47.907,37.725,38.214,34.937,50.944,8.088,49.369,50.473,62.936,24.599,62.769,23.977,53.754,32.228,49.944,37.945,32.674,55.121,41.5,58.499,79.901,17.442,70.605,27.206,61.954,36.993,58.975,38.19,55.357,42.211,76.803,20.038,37.658,57.477,59.98,36.944,71.362,28.301,59.323,14.45,56.409,16.002,51.472,23.405,47.271,20.012,49.05,19.407,60.856,34.343,29.296,70.608,21.006,78.093,13461,592,703,676,819,646,1306,1454,1890,1198,839,1866,1158,314,0,0,0,4,Federal/State Government,0,0,0,1,0,0,0,1,0,1,0,1,South,0.04397890201322339,0.05222494614070277,0.05021915162320779,0.060842433697347896,0.04799049104821336,0.2552559245226952,non_producer_oil,non_producer_gas
5067,AR,Jackson County,Status Quo,Status Quo,Status Quo,59.953,18.053,46.533,39.951,35.258,33.425,50.875,7.32,51.032,48.818,62.987,22.138,62.492,21.257,54.228,28.385,51.074,33.178,35.132,49.126,43.531,56.469,78.797,19.022,70.837,26.496,60.84,37.327,61.064,35.185,56.329,41.278,77.468,18.976,39.539,56.22,60.568,36.006,73.572,25.755,59.697,13.86,56.342,15.323,52.349,21.319,48.643,18.028,52.121,16.937,62.631,32.209,26.011,73.866,16.889,81.842,17495,988,908,1107,873,1058,2513,2257,2452,1258,1144,1739,782,416,2573300,0,0,4,Federal/State Government,0,0,0,1,0,0,1,1,1,0,0,1,South,0.056473278079451274,0.051900543012289226,0.06327522149185481,0.04989997142040583,0.06047442126321806,0.2820234352672192,non_producer_oil,gas_producer
5069,AR,Jefferson County,Status Quo,Status Quo,Status Quo,69.242,9.973,53.332,34.497,40.294,25.351,57.91,4.843,60.763,39.271,70.146,13.571,69.85,12.658,63.168,17.449,59.983,21.842,43.635,37.083,53.199,46.803,81.111,16.896,77.102,20.365,65.848,31.967,68.615,26.481,62.934,35.12,82.333,14.416,32.838,64.418,54.72,41.774,82.836,16.634,67.093,10.056,62.811,10.709,60.631,14.567,58.162,11.749,61.929,10.47,70.451,24.534,27.148,72.78,13.448,84.983,72385,4426,4418,4918,5186,5383,9171,8350,9625,5631,4300,6381,3060,1536,0,0,1,4,Federal/State Government,0,0,0,1,0,0,0,1,1,0,1,1,South,0.061145264902949505,0.06103474476756234,0.0679422532292602,0.07164467776473026,0.07436623609863922,0.33613317676314153,non_producer_oil,non_producer_gas
5071,AR,Johnson County,Status Quo,H_Decline,H_Decline,63.028,18.146,50.545,36.078,39.682,31.705,53.239,7.216,54.035,45.755,65.746,21.869,64.799,21.67,56.836,28.608,53.82,33.493,36.47,50.933,45.317,54.683,79.653,16.68,70.799,26.041,64.278,34.35,63.079,33.995,56.935,40.499,77.478,19.136,36.285,58.931,58.159,38.405,74.566,25.073,61.37,13.46,59.24,14.395,54.609,20.836,49.287,17.775,51.814,17.105,63.254,31.979,30.008,69.801,21.345,77.626,26025,1745,1714,1868,1896,1752,3037,3333,3433,1776,1411,2387,1276,397,6091704,0,0,3,Maufacturing,0,0,1,0,0,0,1,0,0,0,0,0,South,0.0670509125840538,0.0658597502401537,0.07177713736791547,0.07285302593659942,0.06731988472622479,0.3448607108549472,non_producer_oil,gas_producer
5073,AR,Lafayette County,Status Quo,H_Decline,H_Decline,64.711,13.721,49.771,36.187,41.314,27.975,54.522,6.254,55.238,44.593,66.233,18.155,65.735,17.603,58.394,23.728,54.844,28.721,38.681,44.43,48.623,51.377,80.132,17.479,72.777,24.727,66.486,32.153,63.781,32.811,59.775,37.635,77.925,18.727,33.237,62.241,54.714,41.771,77.126,22.318,62.67,12.216,59.579,13.593,57.636,17.568,53.891,15.322,55.777,15.214,64.738,30.265,28.904,71.038,17.089,81.735,7127,343,474,348,493,395,730,744,1000,541,530,871,542,116,994534,626277,0,0,Nonspecialized,0,0,0,0,0,1,0,1,1,0,1,1,South,0.048126841588326086,0.06650764697628736,0.048828399045881855,0.0691735653149993,0.05542303914690613,0.2880594920724007,oil_producer,gas_producer
5075,AR,Lawrence County,Status Quo,Status Quo,Status Quo,60.33,20.451,47.799,38.575,37.111,35.165,51.809,7.922,50.479,49.323,63.647,24.029,62.979,23.611,53.991,31.66,50.56,36.937,33.841,54.017,42.409,57.591,79.974,17.272,70.115,27.472,61.385,37.242,60.391,36.635,55.161,42.468,76.778,19.907,38.766,56.491,60.38,36.399,71.833,27.728,60.176,14.447,57.356,15.754,52.295,23.165,46.837,19.639,49.651,18.613,61.404,33.713,29.192,70.671,20.758,78.242,16915,930,969,1184,1215,1179,1795,1926,2303,1022,1151,1798,958,485,0,0,0,0,Nonspecialized,0,0,0,0,0,1,0,1,0,0,0,1,South,0.05498078628436299,0.05728643216080402,0.06999704404374815,0.07182973691989358,0.0697014484185634,0.32379544782737213,non_producer_oil,non_producer_gas
5077,AR,Lee County,Status Quo,Status Quo,Status Quo,71.57,8.248,54.304,34.245,45.952,21.4,62.334,4.68,63.186,36.621,71.683,12.519,69.752,12.563,64.179,16.831,62.133,20.474,46.741,35.236,56.407,43.593,82.274,14.846,75.06,21.705,72.121,26.058,71.396,25.19,62.947,34.391,80.167,16.12,31.226,64.548,50.308,45.399,83.512,15.961,66.354,10.284,64.402,10.65,63.388,12.857,58.895,11.305,62.534,10.768,69.468,25.347,29.923,69.849,16.558,81.9,9781,519,401,670,499,753,1375,1318,1281,700,614,922,536,193,0,0,0,1,Farming,1,0,0,1,0,0,1,1,1,0,1,1,South,0.05306205909416215,0.04099785298026787,0.0685001533585523,0.051017278396891935,0.0769859932522237,0.2905633370820979,non_producer_oil,non_producer_gas
5079,AR,Lincoln County,Status Quo,Status Quo,Status Quo,64.192,14.794,50.746,35.398,41.753,28.368,53.839,6.561,54.316,45.487,66.037,19.013,65.729,18.613,57.984,25.157,54.037,30.493,37.769,46.371,47.115,52.885,79.921,17.585,73.048,24.467,67.186,31.481,63.336,33.553,59.455,37.742,77.339,19.36,34.083,61.14,54.815,41.582,75.982,23.471,62.157,12.661,59.097,14.036,57.299,18.002,53.597,15.714,54.834,15.863,63.545,31.502,28.649,71.258,17.49,81.38,13935,599,768,681,716,1098,2392,2094,2105,795,812,1033,666,176,0,0,1,4,Federal/State Government,0,0,0,1,0,0,1,1,0,0,0,1,South,0.04298528884104772,0.055113024757804094,0.048869752421959095,0.05138141370649444,0.07879440258342303,0.2771438823107284,non_producer_oil,non_producer_gas
5081,AR,Little River County,Status Quo,Status Quo,Status Quo,60.7,18.185,46.302,40.377,36.01,33.995,52.159,7.409,50.659,49.19,63.508,22.297,62.453,21.769,54.606,28.828,51.591,33.61,35.777,49.429,43.994,56.006,79.449,18.061,70.386,26.936,60.625,37.777,60.789,35.777,55.75,41.858,77.153,19.302,40.023,55.307,60.863,35.657,73.205,26.162,59.715,14.308,56.887,15.786,52.307,21.75,48.498,18.444,52.205,17.191,62.272,32.897,27.218,72.68,18.146,80.711,12616,668,608,1008,692,719,1411,1690,1672,810,916,1489,725,208,0,0,1,3,Maufacturing,0,0,1,0,0,0,0,0,1,0,0,0,South,0.05294863665187064,0.04819277108433735,0.07989854153455929,0.05485098287888396,0.05699112238427394,0.2928820545339252,non_producer_oil,non_producer_gas
5083,AR,Logan County,Status Quo,H_Growth,H_Growth,58.804,21.599,46.955,39.217,36.785,35.364,50.53,8.049,49.329,50.523,62.692,25.16,62.253,24.568,53.434,32.349,49.867,37.549,33.079,54.451,41.568,58.432,78.924,17.869,70.397,27.232,61.108,37.562,59.684,37.293,55.138,41.849,76.547,19.753,38.828,56.435,59.761,36.1,71.26,28.244,58.881,14.595,55.979,16.129,50.937,23.293,46.612,19.836,49.256,19.03,61.011,34.156,28.186,71.706,20.084,78.877,21935,1232,1392,1375,1442,1216,2178,2680,3221,1657,1350,2394,1262,536,40366909,0,0,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,South,0.056165944837018464,0.0634602233872806,0.06268520629131524,0.06573968543423751,0.05543651698199225,0.3034875769318441,non_producer_oil,gas_producer
5085,AR,Lonoke County,Status Quo,Status Quo,Status Quo,59.534,21.191,45.868,39.436,37.108,37.459,50.903,8.384,49.116,50.71,62.794,24.842,62.423,24.098,53.438,32.457,49.013,38.743,32.547,55.372,41.459,58.541,78.712,19.098,70.248,27.421,60.106,38.612,58.245,38.825,55.315,42.566,77.286,19.474,41.028,54.301,61.841,35.27,70.508,28.924,59.152,15.002,56.19,16.868,49.01,23.748,45.967,20.499,49.453,19.456,60.653,34.811,27.752,72.175,20.563,78.417,71279,4881,5350,5352,4960,4264,10096,9881,9530,4308,3678,5409,2807,763,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,1,0,0,South,0.06847739165813213,0.07505716971337982,0.07508522846841285,0.06958571248193718,0.05982126573043954,0.34802676805230154,non_producer_oil,non_producer_gas
5087,AR,Madison County,Status Quo,Status Quo,Status Quo,61.258,19.692,50.247,35.051,40.693,32.615,50.857,7.571,51.818,47.996,64.636,22.994,65.064,22.226,55.7,30.322,51.383,36.233,33.863,53.661,43.303,56.697,79.859,17.464,72.253,25.625,65.011,33.967,60.878,36.199,57.753,39.544,77.193,19.772,33.834,61.354,56.562,40.328,72.917,26.772,61.497,13.463,58.157,14.955,54.728,21.585,49.947,18.508,50.386,18.772,61.878,33.23,30.11,69.811,20.04,79.047,15761,957,844,1233,1062,845,1697,1794,2345,1198,1015,1677,835,259,7550,0,1,3,Maufacturing,1,0,1,0,0,0,1,0,0,0,0,1,South,0.06071949749381384,0.0535499016559863,0.0782310767083307,0.06738151132542351,0.05361334940676353,0.3134953365903179,non_producer_oil,gas_producer
5089,AR,Marion County,Status Quo,Status Quo,Status Quo,59.548,21.273,46.578,39.783,37.086,36.323,51.28,8.168,49.441,50.374,63.197,25.005,62.359,24.659,53.567,32.656,50.264,37.854,33.319,55.128,41.564,58.435,79.818,17.331,69.553,27.968,59.993,38.706,59.344,37.796,54.567,43.12,76.793,19.806,39.949,55.191,61.402,35.37,71.24,28.367,59.399,14.862,56.869,16.176,50.854,24.344,45.923,20.289,49.055,18.987,61.023,34.27,29.036,70.812,21.6,77.459,16404,743,820,834,803,701,1468,1474,2280,1294,1642,2664,1307,374,0,0,0,3,Maufacturing,0,0,1,0,0,0,0,1,0,0,0,0,South,0.0452938307729822,0.049987807851743477,0.05084125822970007,0.048951475249939036,0.042733479639112414,0.2378078517434772,non_producer_oil,non_producer_gas
5091,AR,Miller County,Status Quo,Status Quo,H_Decline,62.351,17.923,48.41,37.065,39.617,32.368,52.069,7.431,51.72,48.098,64.063,21.694,64.508,20.684,55.717,28.477,50.877,34.539,35.081,50.08,44.462,55.537,79.667,18.326,72.617,25.176,64.592,34.23,60.792,36.126,58.59,38.836,77.187,19.716,35.421,59.959,57.825,39.054,73.532,25.91,61.74,13.425,57.926,15.461,55.813,20.211,52.397,17.742,52.825,17.948,62.051,33.208,28.285,71.722,17.548,81.427,43666,2960,2985,2884,2669,2707,6010,5384,5913,2671,2919,3869,1855,840,759987,316067,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,1,South,0.06778729446251087,0.06835982228736316,0.06604680987495992,0.061123070581230246,0.06199331287500572,0.3253103100810699,oil_producer,gas_producer
5093,AR,Mississippi County,Status Quo,Status Quo,Status Quo,68.412,12.918,53.215,33.588,44.481,26.605,56.404,5.96,58.09,41.773,68.196,17.323,68.367,16.464,60.509,23.004,56.089,28.511,39.038,44.738,50.411,49.589,81.205,16.656,75.564,22.108,70.406,28.271,66.698,29.876,63.3,34.083,79.71,17.232,30.152,65.728,50.975,45.897,78.131,21.311,66.161,11.141,61.636,12.455,61.947,15.846,57.427,14.05,57.658,14.57,66.167,28.874,30.62,69.374,17.367,81.362,44199,3222,3373,3278,3199,3027,5658,5235,5834,2714,2740,3458,1794,667,0,0,0,3,Maufacturing,0,0,1,0,0,0,0,1,1,0,1,1,South,0.07289757686825493,0.07631394375438358,0.07416457385913708,0.07237720310414263,0.06848571234643318,0.3642390099323514,non_producer_oil,non_producer_gas
5095,AR,Monroe County,Status Quo,Status Quo,Status Quo,68.892,10.94,52.577,35.645,43.553,25.218,59.859,5.419,60.004,39.798,69.87,15.212,68.094,15.178,61.576,20.449,59.341,24.497,43.363,40.34,52.932,47.068,81.941,15.074,74.17,22.77,69.359,28.958,69.431,27.283,60.855,36.523,79.569,16.785,32.683,62.793,53.32,42.644,81.045,18.484,65.019,11.278,62.859,11.802,60.445,15.429,55.618,13.286,59.068,12.671,67.485,27.406,30.04,69.766,18.152,80.452,7542,475,431,403,419,567,618,824,1035,594,591,861,561,163,0,0,0,0,Nonspecialized,0,0,0,0,0,1,0,1,1,0,1,1,South,0.06298064173959161,0.057146645452134714,0.05343410236011668,0.05555555555555555,0.07517899761336516,0.3042959427207637,non_producer_oil,non_producer_gas
