Regionlevel,Entity,Code,Date,Total confirmed deaths (deaths),Total confirmed cases (cases)
,Malta,MLT,4-Apr-20,,202
,Malta,MLT,5-Apr-20,,213
,Malta,MLT,6-Apr-20,,234
,Malta,MLT,7-Apr-20,,241
,Malta,MLT,8-Apr-20,,293
,Malta,MLT,9-Apr-20,1,299
,Malta,MLT,10-Apr-20,2,337
,Malta,MLT,11-Apr-20,2,350
,Malta,MLT,12-Apr-20,3,370
,Malta,MLT,13-Apr-20,3,378
,Malta,MLT,14-Apr-20,3,384
,Malta,MLT,15-Apr-20,3,393
,Malta,MLT,16-Apr-20,3,399
,Malta,MLT,17-Apr-20,3,412
,Malta,MLT,18-Apr-20,3,422
,Malta,MLT,19-Apr-20,3,426
,Malta,MLT,20-Apr-20,3,427
,Malta,MLT,21-Apr-20,3,431
,Malta,MLT,22-Apr-20,3,443
,Malta,MLT,23-Apr-20,3,444
,Malta,MLT,24-Apr-20,3,445
,Malta,MLT,25-Apr-20,3,447
,Malta,MLT,26-Apr-20,4,448
,Malta,MLT,27-Apr-20,4,448
,Malta,MLT,28-Apr-20,4,450
,Malta,MLT,29-Apr-20,4,450
,Malta,MLT,30-Apr-20,4,463
,Mauritania,MRT,15-Mar-20,,1
,Mauritania,MRT,16-Mar-20,,1
,Mauritania,MRT,17-Mar-20,,1
,Mauritania,MRT,18-Mar-20,,1
,Mauritania,MRT,19-Mar-20,,1
,Mauritania,MRT,20-Mar-20,,2
,Mauritania,MRT,21-Mar-20,,2
,Mauritania,MRT,22-Mar-20,,2
,Mauritania,MRT,23-Mar-20,,2
,Mauritania,MRT,24-Mar-20,,2
,Mauritania,MRT,25-Mar-20,,2
,Mauritania,MRT,26-Mar-20,,2
,Mauritania,MRT,27-Mar-20,,3
,Mauritania,MRT,28-Mar-20,,3
,Mauritania,MRT,29-Mar-20,,5
,Mauritania,MRT,30-Mar-20,,5
,Mauritania,MRT,31-Mar-20,,5
,Mauritania,MRT,1-Apr-20,,5
,Mauritania,MRT,2-Apr-20,,5
,Mauritania,MRT,3-Apr-20,1,6
,Mauritania,MRT,4-Apr-20,1,6
,Mauritania,MRT,5-Apr-20,1,6
,Mauritania,MRT,6-Apr-20,1,6
,Mauritania,MRT,7-Apr-20,1,6
,Mauritania,MRT,8-Apr-20,1,6
,Mauritania,MRT,9-Apr-20,1,6
,Mauritania,MRT,10-Apr-20,1,7
,Mauritania,MRT,11-Apr-20,1,7
,Mauritania,MRT,12-Apr-20,1,7
,Mauritania,MRT,13-Apr-20,1,7
,Mauritania,MRT,14-Apr-20,1,7
,Mauritania,MRT,15-Apr-20,1,7
,Mauritania,MRT,16-Apr-20,1,7
,Mauritania,MRT,17-Apr-20,1,7
,Mauritania,MRT,18-Apr-20,1,7
,Mauritania,MRT,19-Apr-20,1,7
,Mauritania,MRT,20-Apr-20,1,7
,Mauritania,MRT,21-Apr-20,1,7
,Mauritania,MRT,22-Apr-20,1,7
,Mauritania,MRT,23-Apr-20,1,7
,Mauritania,MRT,24-Apr-20,1,7
,Mauritania,MRT,25-Apr-20,1,7
,Mauritania,MRT,26-Apr-20,1,7
,Mauritania,MRT,27-Apr-20,1,7
,Mauritania,MRT,28-Apr-20,1,7
,Mauritania,MRT,29-Apr-20,1,7
,Mauritania,MRT,30-Apr-20,1,7
,Mauritius,MUS,20-Mar-20,,3
,Mauritius,MUS,21-Mar-20,,12
,Mauritius,MUS,22-Mar-20,1,14
,Mauritius,MUS,23-Mar-20,2,28
,Mauritius,MUS,24-Mar-20,2,36
,Mauritius,MUS,25-Mar-20,2,42
,Mauritius,MUS,26-Mar-20,2,48
,Mauritius,MUS,27-Mar-20,2,81
,Mauritius,MUS,28-Mar-20,2,94
,Mauritius,MUS,29-Mar-20,2,102
,Mauritius,MUS,30-Mar-20,3,110
,Mauritius,MUS,31-Mar-20,3,128
,Mauritius,MUS,1-Apr-20,3,143
,Mauritius,MUS,2-Apr-20,5,154
,Mauritius,MUS,3-Apr-20,7,169
,Mauritius,MUS,4-Apr-20,7,186
,Mauritius,MUS,5-Apr-20,7,196
,Mauritius,MUS,6-Apr-20,7,227
,Mauritius,MUS,7-Apr-20,7,244
,Mauritius,MUS,8-Apr-20,7,268
,Mauritius,MUS,9-Apr-20,7,273
,Mauritius,MUS,10-Apr-20,7,314
,Mauritius,MUS,11-Apr-20,9,318
,Mauritius,MUS,12-Apr-20,9,319
,Mauritius,MUS,13-Apr-20,9,324
,Mauritius,MUS,14-Apr-20,9,324
,Mauritius,MUS,15-Apr-20,9,324
,Mauritius,MUS,16-Apr-20,9,324
,Mauritius,MUS,17-Apr-20,9,324
,Mauritius,MUS,18-Apr-20,9,324
,Mauritius,MUS,19-Apr-20,9,325
,Mauritius,MUS,20-Apr-20,9,328
,Mauritius,MUS,21-Apr-20,9,328
,Mauritius,MUS,22-Apr-20,9,328
,Mauritius,MUS,23-Apr-20,9,329
,Mauritius,MUS,24-Apr-20,9,331
,Mauritius,MUS,25-Apr-20,9,331
,Mauritius,MUS,26-Apr-20,9,331
,Mauritius,MUS,27-Apr-20,9,332
,Mauritius,MUS,28-Apr-20,10,334
,Mauritius,MUS,29-Apr-20,10,334
,Mauritius,MUS,30-Apr-20,10,334
,Mexico,MEX,29-Feb-20,,2
,Mexico,MEX,1-Mar-20,,4
,Mexico,MEX,2-Mar-20,,5
,Mexico,MEX,9-Mar-20,,7
,Mexico,MEX,12-Mar-20,,11
,Mexico,MEX,13-Mar-20,,16
,Mexico,MEX,14-Mar-20,,26
,Mexico,MEX,15-Mar-20,,41
,Mexico,MEX,16-Mar-20,,53
,Mexico,MEX,17-Mar-20,,82
,Mexico,MEX,18-Mar-20,,93
,Mexico,MEX,19-Mar-20,,118
,Mexico,MEX,20-Mar-20,,164
,Mexico,MEX,21-Mar-20,2,203
,Mexico,MEX,22-Mar-20,2,251
,Mexico,MEX,23-Mar-20,2,316
,Mexico,MEX,24-Mar-20,4,367
,Mexico,MEX,25-Mar-20,5,405
,Mexico,MEX,26-Mar-20,5,475
,Mexico,MEX,27-Mar-20,8,585
,Mexico,MEX,28-Mar-20,12,717
,Mexico,MEX,29-Mar-20,16,848
,Mexico,MEX,30-Mar-20,20,993
,Mexico,MEX,31-Mar-20,28,1094
,Mexico,MEX,1-Apr-20,29,1215
,Mexico,MEX,2-Apr-20,37,1378
,Mexico,MEX,3-Apr-20,50,1510
,Mexico,MEX,4-Apr-20,60,1688
,Mexico,MEX,5-Apr-20,79,1890
,Mexico,MEX,6-Apr-20,94,2143
,Mexico,MEX,7-Apr-20,125,2439
,Mexico,MEX,8-Apr-20,141,2785
,Mexico,MEX,9-Apr-20,174,3181
,Mexico,MEX,10-Apr-20,194,3441
,Mexico,MEX,11-Apr-20,233,3844
,Mexico,MEX,12-Apr-20,273,4219
,Mexico,MEX,13-Apr-20,296,4661
,Mexico,MEX,14-Apr-20,332,5014
,Mexico,MEX,15-Apr-20,406,5399
,Mexico,MEX,16-Apr-20,449,5847
,Mexico,MEX,17-Apr-20,486,6297
,Mexico,MEX,18-Apr-20,546,6875
,Mexico,MEX,19-Apr-20,650,7497
,Mexico,MEX,20-Apr-20,686,8261
,Mexico,MEX,21-Apr-20,712,8772
,Mexico,MEX,22-Apr-20,857,9501
,Mexico,MEX,23-Apr-20,970,10544
,Mexico,MEX,24-Apr-20,1069,11633
,Mexico,MEX,25-Apr-20,1221,12872
,Mexico,MEX,26-Apr-20,1305,13842
,Mexico,MEX,27-Apr-20,1351,14677
,Mexico,MEX,28-Apr-20,1434,15529
,Mexico,MEX,29-Apr-20,1569,16752
,Mexico,MEX,30-Apr-20,1732,17799
,Moldova,MDA,8-Mar-20,,1
,Moldova,MDA,11-Mar-20,,3
,Moldova,MDA,12-Mar-20,,4
,Moldova,MDA,13-Mar-20,,6
,Moldova,MDA,14-Mar-20,,8
,Moldova,MDA,15-Mar-20,,20
,Moldova,MDA,16-Mar-20,,23
,Moldova,MDA,17-Mar-20,,29
,Moldova,MDA,18-Mar-20,,30
,Moldova,MDA,19-Mar-20,1,36
,Moldova,MDA,20-Mar-20,1,49
,Moldova,MDA,21-Mar-20,1,66
,Moldova,MDA,22-Mar-20,1,80
,Moldova,MDA,23-Mar-20,1,94
,Moldova,MDA,24-Mar-20,1,109
,Moldova,MDA,25-Mar-20,1,125
,Moldova,MDA,26-Mar-20,1,149
,Moldova,MDA,27-Mar-20,1,177
,Moldova,MDA,28-Mar-20,2,199
,Moldova,MDA,29-Mar-20,2,231
,Moldova,MDA,30-Mar-20,2,263
,Moldova,MDA,31-Mar-20,2,298
,Moldova,MDA,1-Apr-20,4,353
,Moldova,MDA,2-Apr-20,5,423
,Moldova,MDA,3-Apr-20,6,505
,Moldova,MDA,4-Apr-20,8,591
,Moldova,MDA,5-Apr-20,12,752
,Moldova,MDA,6-Apr-20,15,864
,Moldova,MDA,7-Apr-20,19,965
,Moldova,MDA,8-Apr-20,22,1056
,Moldova,MDA,9-Apr-20,27,1174
,Moldova,MDA,10-Apr-20,29,1289
,Moldova,MDA,11-Apr-20,29,1438
,Moldova,MDA,12-Apr-20,30,1560
,Moldova,MDA,13-Apr-20,32,1662
,Moldova,MDA,14-Apr-20,36,1712
,Moldova,MDA,15-Apr-20,40,1934
,Moldova,MDA,16-Apr-20,46,2049
,Moldova,MDA,17-Apr-20,54,2154
,Moldova,MDA,18-Apr-20,56,2264
,Moldova,MDA,19-Apr-20,60,2351
,Moldova,MDA,20-Apr-20,67,2472
,Moldova,MDA,21-Apr-20,70,2548
,Moldova,MDA,22-Apr-20,73,2614
,Moldova,MDA,23-Apr-20,76,2778
,Moldova,MDA,24-Apr-20,80,2926
,Moldova,MDA,25-Apr-20,87,3110
,Moldova,MDA,26-Apr-20,94,3304
,Moldova,MDA,27-Apr-20,96,3408
,Moldova,MDA,28-Apr-20,102,3481
,Moldova,MDA,29-Apr-20,107,3638
,Moldova,MDA,30-Apr-20,111,3771
,Monaco,MCO,29-Feb-20,,1
,Monaco,MCO,1-Mar-20,,1
,Monaco,MCO,2-Mar-20,,1
,Monaco,MCO,15-Mar-20,,3
,Monaco,MCO,16-Mar-20,,7
,Monaco,MCO,17-Mar-20,,9
,Monaco,MCO,18-Mar-20,,9
,Monaco,MCO,19-Mar-20,,9
,Monaco,MCO,20-Mar-20,,11
,Monaco,MCO,21-Mar-20,,12
,Monaco,MCO,22-Mar-20,,18
,Monaco,MCO,23-Mar-20,,23
,Monaco,MCO,24-Mar-20,,23
,Monaco,MCO,25-Mar-20,,27
,Monaco,MCO,26-Mar-20,,31
,Monaco,MCO,27-Mar-20,,33
,Monaco,MCO,28-Mar-20,,42
,Monaco,MCO,29-Mar-20,,43
,Monaco,MCO,30-Mar-20,,46
,Monaco,MCO,31-Mar-20,,49
,Monaco,MCO,1-Apr-20,,52
,Monaco,MCO,2-Apr-20,,55
,Monaco,MCO,3-Apr-20,,60
,Monaco,MCO,4-Apr-20,,64
,Monaco,MCO,5-Apr-20,2,66
,Monaco,MCO,6-Apr-20,2,73
,Monaco,MCO,7-Apr-20,2,77
,Monaco,MCO,8-Apr-20,2,79
,Monaco,MCO,9-Apr-20,2,81
,Monaco,MCO,10-Apr-20,2,84
,Monaco,MCO,11-Apr-20,2,90
,Monaco,MCO,12-Apr-20,2,92
,Monaco,MCO,13-Apr-20,2,93
,Monaco,MCO,14-Apr-20,2,93
,Monaco,MCO,15-Apr-20,2,93
,Monaco,MCO,16-Apr-20,3,93
,Monaco,MCO,17-Apr-20,3,93
,Monaco,MCO,18-Apr-20,3,94
,Monaco,MCO,19-Apr-20,3,94
,Monaco,MCO,20-Apr-20,3,94
,Monaco,MCO,21-Apr-20,3,94
,Monaco,MCO,22-Apr-20,3,94
,Monaco,MCO,23-Apr-20,3,94
,Monaco,MCO,24-Apr-20,4,94
,Monaco,MCO,25-Apr-20,4,94
,Monaco,MCO,26-Apr-20,4,94
,Monaco,MCO,27-Apr-20,4,94
,Monaco,MCO,28-Apr-20,4,95
,Monaco,MCO,29-Apr-20,4,95
,Monaco,MCO,30-Apr-20,4,95
,Mongolia,MNG,10-Mar-20,,1
,Mongolia,MNG,15-Mar-20,,1
,Mongolia,MNG,18-Mar-20,,4
,Mongolia,MNG,19-Mar-20,,5
,Mongolia,MNG,20-Mar-20,,5
,Mongolia,MNG,21-Mar-20,,6
,Mongolia,MNG,22-Mar-20,,10
,Mongolia,MNG,23-Mar-20,,10
,Mongolia,MNG,24-Mar-20,,10
,Mongolia,MNG,25-Mar-20,,10
,Mongolia,MNG,26-Mar-20,,10
,Mongolia,MNG,27-Mar-20,,11
,Mongolia,MNG,28-Mar-20,,11
,Mongolia,MNG,29-Mar-20,,12
,Mongolia,MNG,30-Mar-20,,12
,Mongolia,MNG,31-Mar-20,,12
,Mongolia,MNG,1-Apr-20,,12
,Mongolia,MNG,2-Apr-20,,14
,Mongolia,MNG,3-Apr-20,,14
,Mongolia,MNG,4-Apr-20,,14
,Mongolia,MNG,5-Apr-20,,14
,Mongolia,MNG,6-Apr-20,,14
,Mongolia,MNG,7-Apr-20,,15
,Mongolia,MNG,8-Apr-20,,15
,Mongolia,MNG,9-Apr-20,,16
,Mongolia,MNG,10-Apr-20,,16
,Mongolia,MNG,11-Apr-20,,16
,Mongolia,MNG,12-Apr-20,,16
,Mongolia,MNG,13-Apr-20,,16
,Mongolia,MNG,14-Apr-20,,16
,Mongolia,MNG,15-Apr-20,,30
,Mongolia,MNG,16-Apr-20,,30
,Mongolia,MNG,17-Apr-20,,31
,Mongolia,MNG,18-Apr-20,,31
,Mongolia,MNG,19-Apr-20,,31
,Mongolia,MNG,20-Apr-20,,32
,Mongolia,MNG,21-Apr-20,,34
,Mongolia,MNG,22-Apr-20,,35
,Mongolia,MNG,23-Apr-20,,35
,Mongolia,MNG,24-Apr-20,,36
,Mongolia,MNG,25-Apr-20,,36
,Mongolia,MNG,26-Apr-20,,38
,Mongolia,MNG,27-Apr-20,,38
,Mongolia,MNG,28-Apr-20,,38
,Mongolia,MNG,29-Apr-20,,38
,Mongolia,MNG,30-Apr-20,,38
,Montenegro,MNE,18-Mar-20,,2
,Montenegro,MNE,19-Mar-20,,8
,Montenegro,MNE,20-Mar-20,,13
,Montenegro,MNE,21-Mar-20,,14
,Montenegro,MNE,22-Mar-20,,14
,Montenegro,MNE,23-Mar-20,,21
,Montenegro,MNE,24-Mar-20,,27
,Montenegro,MNE,25-Mar-20,,47
,Montenegro,MNE,26-Mar-20,,53
,Montenegro,MNE,27-Mar-20,1,67
,Montenegro,MNE,28-Mar-20,1,75
,Montenegro,MNE,29-Mar-20,1,84
,Montenegro,MNE,30-Mar-20,1,85
,Montenegro,MNE,31-Mar-20,1,91
,Montenegro,MNE,1-Apr-20,1,109
,Montenegro,MNE,2-Apr-20,1,123
,Montenegro,MNE,3-Apr-20,2,144
,Montenegro,MNE,4-Apr-20,2,174
,Montenegro,MNE,5-Apr-20,2,201
,Montenegro,MNE,6-Apr-20,2,214
,Montenegro,MNE,7-Apr-20,2,233
,Montenegro,MNE,8-Apr-20,2,241
,Montenegro,MNE,9-Apr-20,2,249
,Montenegro,MNE,10-Apr-20,2,252
,Montenegro,MNE,11-Apr-20,2,257
,Montenegro,MNE,12-Apr-20,2,263
,Montenegro,MNE,13-Apr-20,3,272
,Montenegro,MNE,14-Apr-20,3,274
,Montenegro,MNE,15-Apr-20,4,283
,Montenegro,MNE,16-Apr-20,4,288
,Montenegro,MNE,17-Apr-20,4,303
,Montenegro,MNE,18-Apr-20,4,303
,Montenegro,MNE,19-Apr-20,5,307
,Montenegro,MNE,20-Apr-20,5,308
,Montenegro,MNE,21-Apr-20,5,312
,Montenegro,MNE,22-Apr-20,5,313
,Montenegro,MNE,23-Apr-20,5,315
,Montenegro,MNE,24-Apr-20,5,319
,Montenegro,MNE,25-Apr-20,6,319
,Montenegro,MNE,26-Apr-20,6,320
,Montenegro,MNE,27-Apr-20,7,321
,Montenegro,MNE,28-Apr-20,7,321
,Montenegro,MNE,29-Apr-20,7,321
,Montenegro,MNE,30-Apr-20,7,322
,Montserrat,MSR,21-Mar-20,,1
,Montserrat,MSR,22-Mar-20,,1
,Montserrat,MSR,23-Mar-20,,1
,Montserrat,MSR,24-Mar-20,,1
,Montserrat,MSR,25-Mar-20,,1
,Montserrat,MSR,26-Mar-20,,1
,Montserrat,MSR,27-Mar-20,,5
,Montserrat,MSR,28-Mar-20,,5
,Montserrat,MSR,29-Mar-20,,5
,Montserrat,MSR,30-Mar-20,,5
,Montserrat,MSR,31-Mar-20,,5
,Montserrat,MSR,2-Apr-20,,5
,Montserrat,MSR,3-Apr-20,,5
,Montserrat,MSR,4-Apr-20,,5
,Montserrat,MSR,5-Apr-20,,6
,Montserrat,MSR,6-Apr-20,,6
,Montserrat,MSR,7-Apr-20,,6
,Montserrat,MSR,8-Apr-20,,6
,Montserrat,MSR,9-Apr-20,,9
,Montserrat,MSR,10-Apr-20,,9
,Montserrat,MSR,11-Apr-20,,9
,Montserrat,MSR,12-Apr-20,,9
,Montserrat,MSR,13-Apr-20,,11
,Montserrat,MSR,14-Apr-20,,11
,Montserrat,MSR,15-Apr-20,,11
,Montserrat,MSR,16-Apr-20,,11
,Montserrat,MSR,17-Apr-20,,11
,Montserrat,MSR,18-Apr-20,,11
,Montserrat,MSR,19-Apr-20,,11
,Montserrat,MSR,20-Apr-20,,11
,Montserrat,MSR,21-Apr-20,,11
,Montserrat,MSR,22-Apr-20,,11
,Montserrat,MSR,23-Apr-20,,11
,Montserrat,MSR,24-Apr-20,,11
,Montserrat,MSR,25-Apr-20,,11
,Montserrat,MSR,26-Apr-20,1,11
,Montserrat,MSR,27-Apr-20,1,11
,Montserrat,MSR,28-Apr-20,1,11
,Montserrat,MSR,29-Apr-20,1,11
,Montserrat,MSR,30-Apr-20,1,11
,Morocco,MAR,3-Mar-20,,1
,Morocco,MAR,6-Mar-20,,2
,Morocco,MAR,12-Mar-20,1,5
,Morocco,MAR,13-Mar-20,1,6
,Morocco,MAR,14-Mar-20,1,7
,Morocco,MAR,15-Mar-20,1,18
,Morocco,MAR,16-Mar-20,1,28
,Morocco,MAR,17-Mar-20,1,37
,Morocco,MAR,18-Mar-20,2,44
,Morocco,MAR,19-Mar-20,2,54
,Morocco,MAR,20-Mar-20,2,63
,Morocco,MAR,21-Mar-20,3,86
,Morocco,MAR,22-Mar-20,3,96
,Morocco,MAR,23-Mar-20,4,115
,Morocco,MAR,24-Mar-20,4,134
,Morocco,MAR,25-Mar-20,5,170
,Morocco,MAR,26-Mar-20,6,225
,Morocco,MAR,27-Mar-20,10,275
,Morocco,MAR,28-Mar-20,23,345
,Morocco,MAR,29-Mar-20,23,358
,Morocco,MAR,30-Mar-20,26,479
,Morocco,MAR,31-Mar-20,33,556
,Morocco,MAR,1-Apr-20,36,617
,Morocco,MAR,2-Apr-20,39,654
,Morocco,MAR,3-Apr-20,44,708
,Morocco,MAR,4-Apr-20,44,708
,Morocco,MAR,5-Apr-20,59,919
,Morocco,MAR,6-Apr-20,70,1021
,Morocco,MAR,7-Apr-20,80,1120
,Morocco,MAR,8-Apr-20,90,1184
,Morocco,MAR,9-Apr-20,93,1275
,Morocco,MAR,10-Apr-20,97,1374
,Morocco,MAR,11-Apr-20,107,1448
,Morocco,MAR,12-Apr-20,111,1545
,Morocco,MAR,13-Apr-20,118,1661
,Morocco,MAR,14-Apr-20,126,1763
,Morocco,MAR,15-Apr-20,126,1888
,Morocco,MAR,16-Apr-20,127,2024
,Morocco,MAR,17-Apr-20,130,2283
,Morocco,MAR,18-Apr-20,135,2564
,Morocco,MAR,19-Apr-20,137,2685
,Morocco,MAR,20-Apr-20,141,2855
,Morocco,MAR,21-Apr-20,143,3046
,Morocco,MAR,22-Apr-20,145,3209
,Morocco,MAR,23-Apr-20,149,3377
,Morocco,MAR,24-Apr-20,155,3568
,Morocco,MAR,25-Apr-20,158,3758
,Morocco,MAR,26-Apr-20,159,3897
,Morocco,MAR,27-Apr-20,161,4065
,Morocco,MAR,28-Apr-20,162,4120
,Morocco,MAR,29-Apr-20,165,4252
,Morocco,MAR,30-Apr-20,168,4321
,Mozambique,MOZ,23-Mar-20,,1
,Mozambique,MOZ,24-Mar-20,,1
,Mozambique,MOZ,25-Mar-20,,1
,Mozambique,MOZ,26-Mar-20,,5
,Mozambique,MOZ,27-Mar-20,,7
,Mozambique,MOZ,28-Mar-20,,7
,Mozambique,MOZ,29-Mar-20,,8
,Mozambique,MOZ,30-Mar-20,,8
,Mozambique,MOZ,31-Mar-20,,8
,Mozambique,MOZ,1-Apr-20,,8
,Mozambique,MOZ,2-Apr-20,,10
,Mozambique,MOZ,3-Apr-20,,10
,Mozambique,MOZ,4-Apr-20,,10
,Mozambique,MOZ,5-Apr-20,,10
,Mozambique,MOZ,6-Apr-20,,10
,Mozambique,MOZ,7-Apr-20,,10
,Mozambique,MOZ,8-Apr-20,,10
,Mozambique,MOZ,9-Apr-20,,17
,Mozambique,MOZ,10-Apr-20,,17
,Mozambique,MOZ,11-Apr-20,,20
,Mozambique,MOZ,12-Apr-20,,20
,Mozambique,MOZ,13-Apr-20,,21
,Mozambique,MOZ,14-Apr-20,,27
,Mozambique,MOZ,15-Apr-20,,28
,Mozambique,MOZ,16-Apr-20,,29
,Mozambique,MOZ,17-Apr-20,,31
,Mozambique,MOZ,18-Apr-20,,34
,Mozambique,MOZ,19-Apr-20,,35
,Mozambique,MOZ,20-Apr-20,,39
,Mozambique,MOZ,21-Apr-20,,39
,Mozambique,MOZ,22-Apr-20,,39
,Mozambique,MOZ,23-Apr-20,,41
,Mozambique,MOZ,24-Apr-20,,46
,Mozambique,MOZ,25-Apr-20,,65
,Mozambique,MOZ,26-Apr-20,,70
,Mozambique,MOZ,27-Apr-20,,76
,Mozambique,MOZ,28-Apr-20,,76
,Mozambique,MOZ,29-Apr-20,,76
,Mozambique,MOZ,30-Apr-20,,76
,Myanmar,MMR,24-Mar-20,,2
,Myanmar,MMR,25-Mar-20,,3
,Myanmar,MMR,26-Mar-20,,3
,Myanmar,MMR,27-Mar-20,,5
,Myanmar,MMR,28-Mar-20,,5
,Myanmar,MMR,29-Mar-20,,8
,Myanmar,MMR,30-Mar-20,,8
,Myanmar,MMR,31-Mar-20,,14
,Myanmar,MMR,1-Apr-20,1,15
,Myanmar,MMR,2-Apr-20,1,16
,Myanmar,MMR,3-Apr-20,1,20
,Myanmar,MMR,4-Apr-20,1,20
,Myanmar,MMR,5-Apr-20,1,21
,Myanmar,MMR,6-Apr-20,1,21
,Myanmar,MMR,7-Apr-20,1,22
,Myanmar,MMR,8-Apr-20,1,22
,Myanmar,MMR,9-Apr-20,3,22
,Myanmar,MMR,10-Apr-20,3,27
,Myanmar,MMR,11-Apr-20,3,28
,Myanmar,MMR,12-Apr-20,3,31
,Myanmar,MMR,13-Apr-20,4,41
,Myanmar,MMR,14-Apr-20,4,62
,Myanmar,MMR,15-Apr-20,4,74
,Myanmar,MMR,16-Apr-20,4,74
,Myanmar,MMR,17-Apr-20,4,85
,Myanmar,MMR,18-Apr-20,5,94
,Myanmar,MMR,19-Apr-20,5,107
,Myanmar,MMR,20-Apr-20,5,111
,Myanmar,MMR,21-Apr-20,5,119
,Myanmar,MMR,22-Apr-20,5,121
,Myanmar,MMR,23-Apr-20,5,127
,Myanmar,MMR,24-Apr-20,5,132
,Myanmar,MMR,25-Apr-20,5,144
,Myanmar,MMR,26-Apr-20,5,146
,Myanmar,MMR,27-Apr-20,5,146
,Myanmar,MMR,28-Apr-20,5,146
,Myanmar,MMR,29-Apr-20,5,150
,Myanmar,MMR,30-Apr-20,6,150
,Namibia,NAM,15-Mar-20,,2
,Namibia,NAM,16-Mar-20,,2
,Namibia,NAM,17-Mar-20,,2
,Namibia,NAM,18-Mar-20,,2
,Namibia,NAM,19-Mar-20,,2
,Namibia,NAM,20-Mar-20,,2
,Namibia,NAM,21-Mar-20,,3
,Namibia,NAM,22-Mar-20,,3
,Namibia,NAM,23-Mar-20,,3
,Namibia,NAM,24-Mar-20,,3
,Namibia,NAM,25-Mar-20,,3
,Namibia,NAM,26-Mar-20,,4
,Namibia,NAM,27-Mar-20,,8
,Namibia,NAM,28-Mar-20,,8
,Namibia,NAM,29-Mar-20,,8
,Namibia,NAM,30-Mar-20,,11
,Namibia,NAM,31-Mar-20,,11
,Namibia,NAM,1-Apr-20,,11
,Namibia,NAM,2-Apr-20,,13
,Namibia,NAM,3-Apr-20,,13
,Namibia,NAM,4-Apr-20,,14
,Namibia,NAM,5-Apr-20,,14
,Namibia,NAM,6-Apr-20,,16
,Namibia,NAM,7-Apr-20,,16
,Namibia,NAM,8-Apr-20,,16
,Namibia,NAM,9-Apr-20,,16
,Namibia,NAM,10-Apr-20,,16
,Namibia,NAM,11-Apr-20,,16
,Namibia,NAM,12-Apr-20,,16
,Namibia,NAM,13-Apr-20,,16
,Namibia,NAM,14-Apr-20,,16
,Namibia,NAM,15-Apr-20,,16
,Namibia,NAM,16-Apr-20,,16
,Namibia,NAM,17-Apr-20,,16
,Namibia,NAM,18-Apr-20,,16
,Namibia,NAM,19-Apr-20,,16
,Namibia,NAM,20-Apr-20,,16
,Namibia,NAM,21-Apr-20,,16
,Namibia,NAM,22-Apr-20,,16
,Namibia,NAM,23-Apr-20,,16
,Namibia,NAM,24-Apr-20,,16
,Namibia,NAM,25-Apr-20,,16
,Namibia,NAM,26-Apr-20,,16
,Namibia,NAM,27-Apr-20,,16
,Namibia,NAM,28-Apr-20,,16
,Namibia,NAM,29-Apr-20,,16
,Namibia,NAM,30-Apr-20,,16
,Nepal,NPL,25-Jan-20,,1
,Nepal,NPL,26-Jan-20,,1
,Nepal,NPL,27-Jan-20,,1
,Nepal,NPL,28-Jan-20,,1
,Nepal,NPL,29-Jan-20,,1
,Nepal,NPL,30-Jan-20,,1
,Nepal,NPL,31-Jan-20,,1
,Nepal,NPL,1-Feb-20,,1
,Nepal,NPL,2-Feb-20,,1
,Nepal,NPL,3-Feb-20,,1
,Nepal,NPL,4-Feb-20,,1
,Nepal,NPL,5-Feb-20,,1
,Nepal,NPL,6-Feb-20,,1
,Nepal,NPL,7-Feb-20,,1
,Nepal,NPL,8-Feb-20,,1
,Nepal,NPL,9-Feb-20,,1
,Nepal,NPL,10-Feb-20,,1
,Nepal,NPL,11-Feb-20,,1
,Nepal,NPL,12-Feb-20,,1
,Nepal,NPL,13-Feb-20,,1
,Nepal,NPL,14-Feb-20,,1
,Nepal,NPL,15-Feb-20,,1
,Nepal,NPL,16-Feb-20,,1
,Nepal,NPL,17-Feb-20,,1
,Nepal,NPL,18-Feb-20,,1
,Nepal,NPL,19-Feb-20,,1
,Nepal,NPL,20-Feb-20,,1
,Nepal,NPL,21-Feb-20,,1
,Nepal,NPL,22-Feb-20,,1
,Nepal,NPL,23-Feb-20,,1
,Nepal,NPL,24-Feb-20,,1
,Nepal,NPL,25-Feb-20,,1
,Nepal,NPL,26-Feb-20,,1
,Nepal,NPL,27-Feb-20,,1
,Nepal,NPL,28-Feb-20,,1
,Nepal,NPL,29-Feb-20,,1
,Nepal,NPL,1-Mar-20,,1
,Nepal,NPL,2-Mar-20,,1
,Nepal,NPL,15-Mar-20,,1
,Nepal,NPL,17-Mar-20,,1
,Nepal,NPL,18-Mar-20,,1
,Nepal,NPL,19-Mar-20,,1
,Nepal,NPL,20-Mar-20,,1
,Nepal,NPL,21-Mar-20,,1
,Nepal,NPL,22-Mar-20,,1
,Nepal,NPL,23-Mar-20,,1
,Nepal,NPL,24-Mar-20,,2
,Nepal,NPL,25-Mar-20,,3
,Nepal,NPL,26-Mar-20,,3
,Nepal,NPL,27-Mar-20,,3
,Nepal,NPL,28-Mar-20,,3
,Nepal,NPL,29-Mar-20,,5
